Document_No,Company_Code,Account,Amount,Doc_Type,Posting_Key,User_ID
101784,3000,500000,5888100.995040055,KR,40,U001
101785,2000,400000,5236313.405542906,SA,40,U003
101786,3000,400001,4359834.178521426,KR,31,U003
101787,2000,500000,4766134.000194829,KR,40,U002
101788,1000,400001,6292630.520918671,SA,50,U001
101789,2000,400001,4549650.029733197,SA,40,U003
101790,3000,400000,4867416.293491628,SA,40,U003
101791,3000,400000,4822877.339508473,SA,40,U001
101792,2000,400000,5294309.821726813,SA,31,U002
101793,1000,400001,4650682.818171655,SA,40,U003
101794,1000,400000,5141486.406518605,SA,31,U003
101795,2000,400001,4668546.4842787,KR,31,U001
101796,2000,400001,6051608.559625385,SA,40,U001
101797,3000,400000,4450977.900452806,SA,31,U002
101798,1000,500000,5782115.875830749,SA,40,U002
101799,2000,500000,4531891.314941067,SA,50,U003
101800,1000,500000,4317002.937695406,SA,50,U002
101801,2000,400001,4439365.802808062,SA,31,U003
101802,2000,400001,3630851.4183721966,KR,50,U003
101803,1000,400001,5350878.757107445,SA,40,U001
101804,2000,400000,4068819.1123815165,KR,31,U003
101805,2000,400001,4713664.377925915,SA,40,U001
101806,3000,400000,5609297.278079011,KR,31,U003
101807,2000,400000,5583482.143795707,KR,31,U003
101808,2000,500000,3854672.8672021874,KR,31,U003
101809,2000,500000,5248434.86394475,SA,31,U002
101810,3000,500000,5912395.185846604,SA,50,U002
101811,1000,400000,4490525.671848109,SA,50,U001
101812,3000,400000,5410858.662401463,SA,50,U003
101813,3000,400000,4085376.3153643687,SA,31,U001
101814,1000,400001,5308525.562589592,SA,50,U001
101815,3000,400000,5105017.089063726,KR,31,U003
101816,1000,500000,5528917.564660362,KR,50,U002
101817,3000,500000,5479316.8695109645,KR,31,U002
101818,1000,400000,3917213.112359078,SA,50,U001
101819,2000,400000,5109242.592595354,SA,50,U002
101820,3000,500000,49298647.32335278,KR,50,U003
101821,3000,400000,3251752.9425740563,SA,31,U003
101822,3000,500000,5773540.891089653,SA,31,U002
101823,3000,400001,6281364.0797032695,SA,50,U002
101824,2000,500000,3812291.583612159,KR,31,U001
101825,3000,400001,4463440.743082017,KR,40,U002
101826,2000,400000,5414194.657560426,SA,50,U001
101827,2000,400000,4291099.907349087,KR,50,U003
101828,2000,400001,6091663.34691629,KR,40,U003
101829,2000,400000,46776936.100838855,SA,31,U003
101830,1000,400001,3892029.4083655053,SA,31,U002
101831,1000,400000,4405553.52005519,KR,31,U002
101832,3000,500000,5615869.457468017,KR,50,U002
101833,1000,400000,5584527.522197862,SA,50,U001
101834,1000,500000,6774752.028242431,SA,50,U001
101835,3000,500000,4296094.235640415,SA,50,U001
101836,3000,400001,6167374.271577593,KR,50,U003
101837,3000,400000,34150950.75351316,KR,31,U001
101838,1000,400001,5400256.745964698,SA,40,U002
101839,1000,400000,5713873.953247587,SA,31,U002
101840,3000,500000,2604879.9257068536,SA,31,U003
101841,2000,500000,5728965.038466226,SA,50,U002
101842,3000,400000,6107655.752839509,KR,40,U002
101843,2000,400000,5876705.402778993,SA,40,U002
101844,2000,400001,6642671.048062142,SA,31,U001
101845,3000,400000,5772141.826804712,KR,40,U001
101846,3000,400000,4570235.918917988,SA,31,U002
101847,3000,400000,5991208.907532223,KR,31,U002
101848,1000,400001,4524826.975555668,KR,31,U002
101849,2000,400000,5065934.339956783,KR,31,U002
101850,1000,500000,5665426.618720989,SA,50,U001
101851,1000,400001,5358464.659317368,KR,40,U003
101852,3000,400001,6080905.593480131,SA,50,U002
101853,1000,500000,6990939.756671015,KR,50,U001
101854,3000,500000,4090108.84643888,KR,50,U002
101855,2000,500000,4737331.10495225,KR,31,U003
101856,3000,400000,5253102.690049848,SA,31,U001
101857,1000,500000,4629447.245354607,SA,50,U001
101858,1000,400000,4939434.985201681,KR,50,U003
101859,3000,400001,5620655.685020055,SA,40,U003
101860,3000,400001,5514326.665093414,KR,50,U001
101861,1000,500000,5197866.184244707,KR,31,U003
101862,2000,400000,5118184.402611384,KR,50,U002
101863,2000,500000,4820903.892405107,KR,40,U003
101864,3000,500000,6123618.271558175,SA,40,U003
101865,2000,400000,6330711.0692743985,KR,50,U001
101866,1000,500000,5815051.202886776,SA,40,U003
101867,3000,400001,4080498.7297072364,KR,40,U001
101868,1000,500000,4790231.655972423,KR,31,U002
101869,1000,400000,5159732.7678183075,KR,40,U003
101870,2000,400000,4247444.377662212,KR,40,U003
101871,3000,400001,5063266.963783142,KR,50,U001
101872,3000,400000,5017777.434027394,SA,31,U001
101873,2000,400000,5867310.539669785,SA,40,U003
101874,1000,400001,4601367.648257094,KR,50,U001
101875,1000,500000,5930642.310618956,SA,50,U003
101876,1000,400001,4234105.571064491,SA,50,U002
101877,1000,500000,4345728.641870917,KR,50,U003
101878,3000,400001,4696510.15381441,KR,50,U002
101879,3000,500000,5038297.509331847,KR,50,U002
101880,2000,400001,3066790.0788779217,KR,40,U001
101881,2000,500000,5367438.052328751,SA,31,U001
101882,3000,400001,6367474.025396601,SA,31,U001
101883,3000,500000,5521015.654381882,SA,50,U001
101884,1000,400001,4831464.05855587,SA,50,U003
101885,1000,400000,4132327.134184326,KR,31,U002
101886,2000,500000,3549582.211400789,KR,40,U003
101887,3000,400001,3685581.100227746,KR,50,U002
101888,2000,500000,4895328.099994498,KR,31,U002
101889,3000,500000,6685528.014761015,SA,31,U002
101890,1000,400001,2826341.2874948746,SA,50,U003
101891,2000,500000,5560174.31138805,KR,31,U001
101892,2000,400001,4457827.670091247,SA,40,U003
101893,3000,400000,4731604.032777325,SA,31,U002
101894,1000,500000,4249840.890764791,KR,50,U003
101895,2000,400000,31248391.734483812,SA,50,U002
101896,1000,500000,5100509.790937857,KR,31,U001
101897,2000,500000,5210242.789175735,SA,31,U001
101898,1000,500000,5534672.046975432,SA,50,U003
101899,3000,400001,3651805.0351134473,KR,40,U001
101900,2000,400000,5699177.86678247,KR,31,U002
101901,2000,500000,5713446.043404147,KR,40,U002
101902,1000,400001,5339594.949145177,SA,40,U001
101903,1000,500000,37305845.65076185,KR,50,U001
101904,2000,400001,5246744.693751155,SA,50,U001
101905,3000,500000,4871640.754551742,KR,50,U003
101906,1000,400000,5774813.063988005,SA,40,U003
101907,1000,400000,4706764.561658573,KR,50,U002
101908,1000,500000,5086419.544061335,KR,50,U003
101909,2000,400001,3609342.396023087,SA,40,U003
101910,2000,500000,5244239.831352177,SA,40,U002
101911,2000,400001,4400356.439276211,KR,40,U002
101912,2000,500000,5409972.973888455,SA,40,U001
101913,3000,400001,5630739.916198268,KR,31,U001
101914,3000,400000,4512021.646324278,SA,50,U003
101915,2000,500000,5024950.6419741735,SA,31,U002
101916,3000,400000,5139595.929082606,KR,40,U003
101917,1000,400000,5294450.985546657,KR,40,U003
101918,1000,500000,5631886.260515133,SA,40,U002
101919,1000,500000,5527208.94109077,SA,40,U002
101920,2000,400001,4696087.754201494,SA,40,U002
101921,1000,400001,6278657.543323283,SA,50,U002
101922,3000,400000,5601589.980896641,KR,31,U003
101923,2000,400001,6124115.513801621,KR,31,U003
101924,3000,400001,5277365.378697535,SA,50,U003
101925,1000,500000,5324644.364222832,KR,50,U002
101926,1000,400001,4906247.158876365,SA,50,U001
101927,1000,400000,4644980.4172498435,SA,31,U003
101928,2000,400001,5780270.544883495,SA,31,U001
101929,3000,400000,41693379.99732106,KR,40,U001
101930,2000,500000,4894748.923589284,SA,31,U001
101931,2000,400000,4181900.011302878,KR,31,U002
101932,1000,400001,6244092.430166495,KR,50,U002
101933,2000,500000,5090100.347706056,SA,31,U003
101934,2000,400001,4018621.9382251594,KR,40,U003
101935,1000,500000,5065137.972659619,SA,31,U002
101936,2000,500000,38714109.198076405,SA,50,U002
101937,1000,400001,4806442.879883882,KR,50,U001
101938,1000,400001,5461007.841577092,SA,40,U002
101939,1000,500000,4840368.382855811,KR,40,U002
101940,1000,500000,4755600.758335606,KR,31,U002
101941,2000,400001,6089923.789551087,KR,40,U002
101942,1000,400000,3608346.419790415,SA,40,U001
101943,1000,400001,4958894.153684579,KR,50,U003
101944,2000,500000,5743081.48852705,SA,50,U001
101945,2000,400001,5501545.959113973,SA,31,U002
101946,3000,400000,5816038.874621294,KR,31,U002
101947,2000,400001,6617257.503907203,KR,31,U003
101948,2000,500000,6359161.395113593,SA,31,U003
101949,3000,400001,4075572.2288937,KR,50,U003
101950,2000,500000,3711437.267114003,KR,31,U001
101951,2000,500000,5261481.925358812,KR,31,U003
101952,2000,400001,3916705.8547539036,SA,40,U002
101953,2000,500000,3458824.543843939,KR,31,U002
101954,3000,500000,5252994.286289269,SA,40,U002
101955,2000,400000,5453636.260388187,SA,50,U001
101956,2000,400000,6368912.516439211,KR,31,U003
101957,3000,400000,5614744.855992339,KR,40,U003
101958,1000,400000,6535648.068775715,SA,31,U003
101959,3000,500000,5284443.348268783,SA,40,U003
101960,1000,400001,4090983.809056514,KR,31,U002
101961,3000,500000,5657749.644937299,SA,50,U001
101962,3000,500000,6067450.479615857,KR,50,U003
101963,2000,500000,5312867.518329257,SA,40,U002
101964,1000,400001,6160440.372284592,KR,40,U002
101965,2000,400000,4901399.429571059,SA,50,U001
101966,1000,500000,5436719.293692259,KR,31,U003
101967,3000,500000,4860534.334926505,KR,40,U001
101968,3000,400000,6903234.8731176825,SA,50,U003
101969,1000,500000,5673008.54906177,KR,40,U001
101970,2000,400001,4106635.8953190343,SA,50,U003
101971,2000,500000,6482077.974779695,SA,50,U003
101972,2000,500000,4413456.193314089,SA,40,U001
101973,2000,400000,5010956.7676532315,SA,40,U003
101974,3000,500000,5374640.636660528,KR,50,U001
101975,3000,500000,5439993.579874923,SA,31,U001
101976,3000,400001,5386977.778790719,SA,50,U003
101977,3000,400000,4093563.595728437,SA,31,U003
101978,3000,400000,5389627.708129688,KR,31,U001
101979,2000,400001,5880516.749708562,SA,31,U002
101980,2000,500000,5857491.223995326,KR,40,U001
101981,2000,400000,3958549.92523837,KR,50,U002
101982,2000,400000,4475477.6948151775,SA,50,U002
101983,3000,500000,4164382.683039296,KR,31,U001
101984,3000,500000,5271850.39360036,SA,31,U001
101985,3000,400000,3758681.774041951,KR,31,U001
101986,1000,500000,4101805.7821748257,KR,50,U002
101987,2000,400000,4467892.008279015,SA,31,U001
101988,2000,500000,3562567.910215422,KR,50,U001
101989,3000,500000,4977760.716912722,SA,50,U003
101990,2000,400001,3314803.808793524,KR,40,U003
101991,2000,500000,5388275.815634826,SA,31,U003
101992,3000,400001,4682382.689064901,SA,31,U001
101993,1000,500000,4500813.434210846,SA,31,U001
101994,1000,400000,4631401.102744593,SA,40,U001
101995,1000,400000,4951691.126163695,KR,31,U002
101996,3000,500000,5474292.946194493,SA,50,U002
101997,2000,500000,6053677.818877694,SA,31,U003
101998,3000,400000,46488997.21737571,SA,50,U002
101999,3000,500000,6785350.658221293,SA,50,U002
102000,2000,400001,44321902.14001568,KR,50,U002
102001,1000,400001,5112252.081899147,SA,50,U003
102002,1000,400001,4634374.544534696,KR,31,U003
102003,3000,400001,4660960.834445975,SA,40,U002
102004,1000,400001,5431230.421252737,SA,40,U001
102005,3000,500000,4200444.6865774365,SA,50,U003
102006,3000,500000,5183180.911353549,SA,31,U002
102007,2000,400001,4984908.083356893,SA,40,U001
102008,2000,500000,4417522.35479817,SA,31,U001
102009,2000,500000,4159047.7656270545,KR,40,U003
102010,3000,400001,7019774.001385473,KR,50,U001
102011,2000,500000,3882743.067025367,SA,50,U003
102012,1000,500000,4945793.148522708,SA,50,U002
102013,1000,500000,5978067.046525765,SA,40,U003
102014,3000,400001,5423245.491942623,KR,31,U001
102015,3000,500000,4621171.555235472,SA,50,U003
102016,2000,400000,4046282.2915637298,KR,31,U003
102017,3000,400000,5103829.154607619,KR,31,U002
102018,3000,400001,2888387.8006920954,KR,50,U001
102019,1000,400000,5135893.648316694,KR,40,U003
102020,1000,400001,5027861.269515632,KR,50,U002
102021,2000,400000,5856097.54282128,SA,50,U002
102022,3000,400000,4085328.205532454,KR,40,U002
102023,3000,400000,4741222.880123147,KR,31,U002
102024,1000,400001,5349521.317470014,SA,40,U002
102025,3000,400001,5164454.206962849,SA,40,U003
102026,1000,500000,3925882.8024716647,KR,50,U003
102027,2000,400001,4481998.615692894,SA,40,U001
102028,1000,400000,48959433.98548092,SA,40,U003
102029,3000,400000,5207461.108232892,SA,40,U001
102030,2000,400001,3668707.0816182164,KR,31,U001
102031,1000,400001,5706585.717341869,KR,31,U001
102032,1000,400001,3720588.219157776,SA,50,U003
102033,2000,500000,4754383.601909799,SA,50,U002
102034,2000,400000,5450621.243661182,KR,31,U001
102035,1000,500000,5970964.704014989,KR,40,U002
102036,3000,500000,3129660.6098713605,SA,50,U001
102037,1000,400000,5569272.085976558,KR,50,U003
102038,2000,400000,5689379.712040373,KR,40,U001
102039,1000,400001,4554387.625473496,SA,40,U003
102040,2000,400001,5072727.27154748,SA,40,U002
102041,2000,500000,2558422.6181269246,KR,40,U003
102042,3000,400001,2801615.7481536707,KR,40,U002
102043,2000,400001,5886826.176006604,KR,31,U003
102044,2000,400000,4568883.816811224,SA,40,U001
102045,3000,400000,4723030.214798288,SA,50,U001
102046,2000,400001,5187741.122955221,SA,31,U003
102047,3000,400000,4707254.231378502,SA,50,U002
102048,3000,400001,4633046.293170441,KR,40,U002
102049,2000,400000,5315591.249528039,SA,50,U002
102050,2000,400000,3803570.9938564897,SA,40,U003
102051,1000,400000,5927934.121488474,KR,50,U003
102052,3000,400000,4815799.980100517,SA,50,U003
102053,1000,400001,4195473.199407302,KR,40,U003
102054,2000,500000,4087832.2523821346,SA,50,U002
102055,1000,400000,5034121.509164259,KR,31,U002
102056,3000,400001,4754913.832177298,KR,50,U003
102057,1000,400001,3760927.9403849924,KR,31,U003
102058,3000,400000,4518531.915697491,SA,31,U002
102059,2000,500000,4352640.797693747,KR,50,U002
102060,2000,400000,6009485.229216696,SA,31,U001
102061,3000,400001,5104361.931977394,SA,31,U003
102062,2000,500000,6255471.542696446,SA,50,U001
102063,2000,400001,4432020.6205061935,SA,40,U002
102064,2000,400000,4767094.489004776,SA,40,U002
102065,2000,500000,5309242.5801885715,SA,31,U003
102066,3000,400001,5483306.088459227,KR,31,U001
102067,1000,400001,5576792.857962373,KR,40,U002
102068,1000,400001,4289752.3580532195,SA,31,U001
102069,2000,400000,4312256.690407524,SA,40,U001
102070,1000,500000,4715663.782810259,SA,50,U001
102071,1000,400000,6184725.491268478,SA,31,U001
102072,2000,400000,4199453.453254771,SA,50,U001
102073,2000,400000,4578459.995074676,KR,40,U003
102074,1000,500000,5583886.33153855,KR,40,U003
102075,3000,400000,5541083.411799056,SA,50,U001
102076,2000,400000,5444334.694254336,SA,31,U003
102077,3000,400000,5064674.864623441,KR,50,U002
102078,1000,400000,4147893.102760211,SA,50,U001
102079,2000,400001,4447379.256878291,SA,31,U003
102080,3000,400000,5901192.140743161,SA,40,U003
102081,2000,400001,5618909.866604594,KR,50,U002
102082,1000,400000,3932012.073779627,KR,50,U002
102083,3000,500000,5695566.103763858,SA,40,U002
102084,1000,400001,6047022.7510114685,KR,50,U002
102085,1000,400001,5043064.630970937,KR,40,U001
102086,2000,400001,5341024.944543686,SA,31,U003
102087,3000,400001,5809188.1484609675,KR,40,U003
102088,1000,500000,4443426.883070079,KR,40,U002
102089,1000,400000,6863678.243697184,KR,50,U003
102090,3000,400001,5978462.382917226,KR,40,U003
102091,1000,500000,5419222.51776277,KR,40,U003
102092,1000,400001,4972393.724652231,KR,50,U002
102093,3000,400000,5395821.955690998,SA,40,U003
102094,3000,400001,3751774.001068444,SA,50,U003
102095,3000,500000,6665670.214327695,SA,31,U003
102096,3000,400000,5903113.25875388,KR,40,U001
102097,2000,500000,6171210.877441805,SA,31,U001
102098,3000,400000,5024605.730946954,KR,40,U003
102099,2000,400000,4711768.643136297,KR,40,U003
102100,2000,400000,4460554.23731978,SA,31,U003
102101,2000,400001,5650859.687077445,KR,31,U003
102102,1000,500000,4589962.336274983,SA,50,U003
102103,2000,500000,4850114.453452234,KR,50,U003
102104,2000,500000,5437119.3013402,SA,31,U001
102105,1000,400000,4472537.346530929,SA,40,U002
102106,1000,400001,5835157.411186552,SA,50,U003
102107,1000,400000,4985807.137688116,SA,40,U003
102108,3000,500000,3793504.5453632222,KR,50,U003
102109,1000,400001,4463997.856985338,SA,50,U002
102110,1000,400001,6046548.359976212,KR,50,U003
102111,2000,400001,34003183.914480746,SA,31,U003
102112,1000,500000,5715261.989790095,SA,40,U002
102113,3000,400001,5097338.749355658,SA,31,U003
102114,1000,400001,4862639.758616709,KR,50,U002
102115,3000,400000,7010075.320626619,SA,31,U002
102116,1000,400000,3972627.0056562764,SA,31,U003
102117,1000,400001,4407893.116008174,KR,31,U001
102118,1000,400001,4981255.944813274,SA,40,U001
102119,1000,400000,6932599.513640067,KR,31,U003
102120,3000,400000,4983119.058566154,SA,31,U002
102121,3000,400000,5219402.350844362,SA,31,U002
102122,2000,500000,4731331.600330692,SA,31,U002
102123,3000,500000,5286902.862849522,KR,31,U003
102124,1000,400000,4780946.074690831,SA,31,U001
102125,2000,400001,5556258.083546604,SA,31,U002
102126,2000,400000,5619349.861188396,SA,50,U002
102127,2000,500000,4812715.869737441,KR,31,U003
102128,1000,400001,4099615.9695231486,KR,31,U001
102129,3000,500000,5074855.877620589,KR,40,U001
102130,1000,400001,6121697.398736933,KR,50,U003
102131,2000,500000,4338671.524976633,KR,31,U001
102132,1000,400001,5267133.512314641,KR,40,U003
102133,1000,400001,4035407.655989906,SA,31,U002
102134,3000,400001,4168154.1324187797,SA,31,U003
102135,3000,400001,6040292.66824239,SA,31,U002
102136,2000,500000,5553226.706119424,SA,31,U003
102137,1000,500000,5279172.104030742,SA,31,U002
102138,1000,400001,3142581.388553364,KR,40,U002
102139,3000,400001,4557685.702850635,KR,31,U003
102140,1000,500000,5485451.20246935,KR,40,U002
102141,1000,400001,30725980.749305665,SA,31,U001
102142,1000,400001,4716891.688073123,KR,40,U003
102143,3000,400001,5613322.968495454,SA,50,U001
102144,2000,400000,3791089.0293241553,KR,31,U002
102145,2000,400001,3656570.7304409626,SA,50,U002
102146,1000,400000,3804937.5070046564,KR,50,U002
102147,2000,400001,5267588.16928921,SA,50,U003
102148,3000,500000,4554401.176909679,KR,31,U002
102149,3000,400000,5702438.901170492,SA,50,U001
102150,2000,400000,5096814.708187692,KR,40,U001
102151,2000,400001,6504427.774350432,SA,31,U003
102152,1000,400001,4010014.2414005212,SA,50,U001
102153,2000,400000,5265417.364087279,SA,31,U003
102154,1000,500000,4363828.18318028,SA,50,U003
102155,1000,500000,5480170.159318424,KR,40,U002
102156,3000,400001,5095948.712218272,KR,31,U001
102157,3000,500000,4205503.340943695,KR,31,U001
102158,3000,500000,4874278.203112899,SA,50,U001
102159,3000,400001,5058478.461769321,KR,40,U002
102160,2000,500000,4520552.84800382,SA,31,U003
102161,3000,400001,5581733.771986862,KR,50,U001
102162,2000,400000,4175125.9066648684,SA,40,U001
102163,3000,400001,6672806.846426531,KR,40,U001
102164,2000,400000,5762952.240501484,SA,40,U001
102165,1000,400000,5278992.895242829,SA,40,U002
